"docname","from","to","pre","keyword","post","pattern"
"eike_04496.txt",33,33,"Am wärmsten ist es in der Arktik , am kältesten in der Antarktik . Sie freuen sich , dass alle Meinungen veröffentlicht werden , sogar wenn diese Ihrem kranken Weltbild entgegenkommen . So ist das eben bei der offenen und ehrlichen Art und Weise im EIKEForum . Auch wenn Sie dem Geschehen nicht so recht folgen können / wollen , sollte Ihnen nicht entgangen sein , dass es hier um den Klimawandel durch anthropogen eingebrachtes CO2 geht . Genau diesen Klimawandel gibt es nicht .","Durch diese Klimalüge müssen immer mehr negative Auswirkungen auf das tägliche Leben ertragen werden .","Es werden / wurden Gesetzte erlassen , zum Schaden aller und zum Wohle von Verbrechern , die das Weltgeschehen bestimmen und manipulieren wollen , bisher mit großem Erfolg . In diesem Fall sind Ihre Lügenbehauptungen , wie , EIKE behauptet , es gäbe keinen Klimawandel , sehr dienlich . Auch ein Leser , der sich nicht so für das Geschehen hier interessiert , erkennt sofort Ihre Lügen , weil , auch wenn man kreuz und quer das Forum durchforscht , noch nie von der EIKESeite behauptet wurde , es gäbe keinen Klimawandel . So ist das eben mit der Gegenseite . Es ist schön , dass es Sie gibt .","klimalüge"
"eike_00037.txt",9,9,"How dare you ! Eine Kassandra wie in Homers Ilias ist Greta sicher nicht ; denn Priamos ' seherische Tochter sagte die Wahrheit über das Trojanische Pferd und wurde dafür allgemein abgelehnt . Bei Greta ist es genau andersherum . Ganz anders Naomi Seibt , die intellektuell genauso begabt ist wie Thunberg , aber ihren Verstand selbständig nutzt , was man ihren Ausführungen anmerkt . Naomi IST eine Kassandra : Sie ist realitätsbezogen und wird dafür vom Juste Milieu verabscheut .","Ein paar Kostproben zum Haß , den die SpiegelJournalistinnen Susanne Götze und Annika Joeres über Naomi auskübeln : Naomi Seibt geriert sich dabei als einst „ naive "" Umweltschützerin , die nun „ aufgewacht "" ist und die „ Klimalüge "" nun durchschaut hat .","Das übliche Framing der Qualitätsjournalisten also : Deutschland erwache , der Slogan der NSDAP , soll hier mental aufgerufen werden . Gleichzeitig verbreitet die Youtuberin auf Deutsch und Englisch rechtskonservative Thesen : Sie wettert gegen „ Staatsmedien "" , die den Bürgern das Geld aus der Tasche ziehen würden , gegen Abtreibung und gegen Seeneotrettung . ( … ) In den stets von vor einem weißen Kleiderschrank als Homevideo gedrehten Clips sagt sie Sätze in rechter Brachialrhetorik wie „ Wunden sind keine Ausreden , sondern Indikatoren , wie weit du schon gekommen bist . "" Der Satz erinnert mich eher an Churchills Stil ( „ Du hast Feinde ? Gut , das zeigt , daß Du Dich für etwas eingesetzt hast .","klimalüge"
"eike_06122.txt",786,786,"Die Antwort ist beschämend , wenn man das Mrd.-Budget der ÖffentlichRechtlichen Sender kennt . Wenn die beim ZDF das Geld nicht für ChampionsLeagueRechte ausgegeben würden , hätten die beim ZDF wohl auch Geld für effektive Recherche . Unser Mail hatte übriges auch Harald Lesch und seine Uni in MÜnchen erhalten . Eine Antwort von dort erfolgte bis heute nicht , trotz mehrfacher Anfragen . Stattdessen verbreitete Lesch dann seine These von den angeblichen „ Hassmails "" , wie wir wissen .","Merkwürdig auch , dass plötzlich der „ KlimalügenCheck "" von Lesch in der ZDFAntwort auftaucht .","Offensichtlich verwendet das ZDF seit damals , seit dieser „ KlimalügenCheck "" -Sendung von Lesch am , diese ZDFStandardAntwort bei kritischen Klimafragen . Und diese damalige „ KlimalügenCheck "" -Sendung von Lesch war ja damals ja auch vollkommen am Thema und an der eigentlichen Kritik vorbei produziert . da Sie Herrn Lesch in der Anrede irrtümlich mit Herrn Lösch angeredet haben , wird man nicht sicher sein können , dass sich dieser Herr zu der Ausrede entblöden könnte , gar nicht angesprochen zu sein und deshalb keinen Anlass zu sehen , auf Ihre Ausführungen eingehen zu müssen . Bevor Sie jedoch die mail mit korrekter Anrede noch einmal abschicken , sollten Sie lieber gleich den Klageweg einschlagen . Vielleicht gelingt es so , diesen unsäglichen „ Wissenschaftler "" wenigstens vom TVBidschirm zu verbannen , was ich mir schon seit Jahren wünsche . „ Was bewegt ihn eigentlich dazu , „ mediengeil "" zu sein ?","klimalüge"
"eike_06122.txt",787,787,"Wenn die beim ZDF das Geld nicht für ChampionsLeagueRechte ausgegeben würden , hätten die beim ZDF wohl auch Geld für effektive Recherche . Unser Mail hatte übriges auch Harald Lesch und seine Uni in MÜnchen erhalten . Eine Antwort von dort erfolgte bis heute nicht , trotz mehrfacher Anfragen . Stattdessen verbreitete Lesch dann seine These von den angeblichen „ Hassmails "" , wie wir wissen . Merkwürdig auch , dass plötzlich der „ KlimalügenCheck "" von Lesch in der ZDFAntwort auftaucht .","Offensichtlich verwendet das ZDF seit damals , seit dieser „ KlimalügenCheck "" -Sendung von Lesch am , diese ZDFStandardAntwort bei kritischen Klimafragen .","Und diese damalige „ KlimalügenCheck "" -Sendung von Lesch war ja damals ja auch vollkommen am Thema und an der eigentlichen Kritik vorbei produziert . da Sie Herrn Lesch in der Anrede irrtümlich mit Herrn Lösch angeredet haben , wird man nicht sicher sein können , dass sich dieser Herr zu der Ausrede entblöden könnte , gar nicht angesprochen zu sein und deshalb keinen Anlass zu sehen , auf Ihre Ausführungen eingehen zu müssen . Bevor Sie jedoch die mail mit korrekter Anrede noch einmal abschicken , sollten Sie lieber gleich den Klageweg einschlagen . Vielleicht gelingt es so , diesen unsäglichen „ Wissenschaftler "" wenigstens vom TVBidschirm zu verbannen , was ich mir schon seit Jahren wünsche . „ Was bewegt ihn eigentlich dazu , „ mediengeil "" zu sein ? "" Aber Herr Endres … KOHLE ! ! !","klimalüge"
"eike_06122.txt",788,788,"Unser Mail hatte übriges auch Harald Lesch und seine Uni in MÜnchen erhalten . Eine Antwort von dort erfolgte bis heute nicht , trotz mehrfacher Anfragen . Stattdessen verbreitete Lesch dann seine These von den angeblichen „ Hassmails "" , wie wir wissen . Merkwürdig auch , dass plötzlich der „ KlimalügenCheck "" von Lesch in der ZDFAntwort auftaucht . Offensichtlich verwendet das ZDF seit damals , seit dieser „ KlimalügenCheck "" -Sendung von Lesch am , diese ZDFStandardAntwort bei kritischen Klimafragen .","Und diese damalige „ KlimalügenCheck "" -Sendung von Lesch war ja damals ja auch vollkommen am Thema und an der eigentlichen Kritik vorbei produziert . da Sie Herrn Lesch in der Anrede irrtümlich mit Herrn Lösch angeredet haben , wird man nicht sicher sein können , dass sich dieser Herr zu der Ausrede entblöden könnte , gar nicht angesprochen zu sein und deshalb keinen Anlass zu sehen , auf Ihre Ausführungen eingehen zu müssen .","Bevor Sie jedoch die mail mit korrekter Anrede noch einmal abschicken , sollten Sie lieber gleich den Klageweg einschlagen . Vielleicht gelingt es so , diesen unsäglichen „ Wissenschaftler "" wenigstens vom TVBidschirm zu verbannen , was ich mir schon seit Jahren wünsche . „ Was bewegt ihn eigentlich dazu , „ mediengeil "" zu sein ? "" Aber Herr Endres … KOHLE ! ! ! Das ist sehr schwer zu beweisen , es sei denn man kriegt seine Sekretärin an die Strippe und nimmt das Gespräch auf .","klimalüge"
"eike_10675.txt",56,56,"Abb . . Über die letzten Jahre zeigen die Eisheiligen innerhalb des MaiMonates einen negativen Trend , die fünf Tage wurden eindeutig kälter und nicht wärmer . Es sei noch darauf hingewiesen , dass der Start des Betrachtungszeitraumes , die Maimonate und besonders kalt waren . Ergebnis : In den letzten Jahren wurden die Eisheiligen kälter und nicht wärmer . Die Gegenwartsbetrachtung Besonders in der Gegenwart , die der Autor als die letzten Jahre definiert hat , sollen die Eisheiligen nun besonders wärmer geworden sein , das verkünden uns die Erwärmungsgläubigen vom Geschäftsmodell Klimaerwärmung mit ihren Helfern , den deutschen Medien .","Wir hoffen nun , dass viele Leser diesen Artikel oder auch nur die letzte Grafik an ihre Heimatredaktionen schicken , damit auch diese Klimalüge endlich aufgedeckt wird .","Abb . : Nähert man sich der Gegenwart , dann sind die Eisheiligen immer kälter geworden . Sie haben entscheidend die fallenden Maitemperaturen des Monates Mai seit , siehe Abb . , mitgeprägt . Die Eisheiligen sind überhaupt nicht ausgefallen . Sie waren diesmal im Mittelfeld . Die Daten sind der Potsdamer Klimastation entnommen .","klimalüge"
"eike_07078.txt",16,16,"Sie sagen : Eisbären sind in Jahren ausgestorben . Fotografiert hat Langenberger die Eisbärin auf einer Tour nahe des norwegischen Spitzbergen . Die völlig abgemagerte Eisbärin ist kein Einzelfall : „ Nur selten habe ich schön fette Mütter mit schön fetten Jungen gesehen . Oft habe ich furchtbar dünne Bären gesehen , und das waren ausschließlich Bärinnen - wie diese hier . Ein bloßes Skelett , am vorderen Bein verletzt - möglicherweise von einem verzweifelten Versuch , ein Walross zu jagen "" , schreibt Langenberger .","Bären wie diese seien „ zum Tode verurteilt "" … Schuld daran , ist sich die Fotografin sicher , sei der Klimawandel … Quellen [ ] GREENPEACE INTERNATIONAL ANNUAL REPORT [ ] Greenpeace Deutschland Jahresbericht [ ] EIKE : KlimaLügendetektor : Wer der Bildzeitung sagt , Eisbären würden nicht durch den Klimawandel sterben , ist ein schlimmer Demagoge [ ] EIKE : Der Eisbär vermehrt sich stetig - aber sein Aussterben simulieren darf man doch ( ) [ ] WUWT : Ten dire polar bear predictions that have failed as global population hits 2031k [ ] kaltesonne : Nicht Wärme sondern Schrotflinten sind die größten Feinde der Eisbären [ ] EIKE : Fette Eisbären : Population der Svalbard Eisbären ist in den letzten Jahren um % gestiegen .","[ ] Norwegian Polar Institute , December : Polar bears in Svalbard in good condition - so far [ ] EIKE : Klimarückblick [ ] Kerstin Langenberger : arctic dreams . About me . html Die Renten sind sicher . Die Arbeitgeberbeiträge zahlt wirklich der Arbeitgeber aus eigener Tasche , weil sie auf der Gehaltsabrechnung ja gar nicht auftauchen . Islam bedeutet Frieden . Der Klimawandel ist menschengemacht und dezimiert die Eisbären .","klimalüge"
"eike_12289.txt",78,78,"September : Bundesumweltministerium blamiert sich : Nordsee erwärmt sich NICHT schneller als die Ozeane [ ] Springer Verlag , Markus Quante Franciscus Colijn : Regional Climate Studies North Sea Region Climate Change Assessment [ ] WELT N24 , : Nordsee erwärmt sich doppelt so stark wie die Ozeane [ ] EIKE : Teil II : Vom Wissenschaftlichen Dienst veröffentlichte Klimainformation für Abgeordnete Rezension : Teil [ ] InterAgency Committee on Marine Science and Technology : The 2nd of reports produced to support Charting [ ] Progress - an Integrated Assessment of the State of UK Seas Marine Processes and Climate [ ] WUWT . January : North Atlantic Cooling Has Plunged Below 1950s ( And 1800s ) Levels - And Scientists Project More Cooling [ ] Samuel Zimet Mark , 52016 : MidHolocene Marine Paleoclimate Reconstruction Through Schlerochronological Analysis of Arctica islandica from Finnmark , Rolvsøya , Northern Norway [ ] EIKE : Holen sich die GRÜNEN ihre „ Kernkompetenz "" zum Klimawandel von der Bundesregierung ? [ ] Frankfurter Allgemeine : Grüne besetzen Machtpositionen in schwarzroter Regierung [ ] Süddeutsche Zeitung , . September : TVDuell Wozu das Ganze ? [ ] EIKE : Cem Özdemir versucht sich in Energie [ ] EIKE : Immer wieder muss der TschadSee unter dem Klimawandel leiden , oder : Warum steht in Studien der GRÜNEN häufig so viel Falsches drin ?","[ ] EIKE : Die Generalsekretärin der FDP geriet in die Fänge des KLIMALÜGENDETEKTORS - anbei ein Rettungsversuch The four horsemen of sustainable development Bitte hier nur unter vollem Klarnamen posten .","Wenn nicht im Benutzernamen , dann mit Unterschrift . Leider ist der exakte Zeitraum nicht angegeben . Ich verwende den Zeitraum 197208201708 . Ich erhalte für Deutschland einen Temperaturanstieg von C auf C , also C Temperaturerhöhung im Mittel . Für England ist der Temperaturanstieg von C auf C also C Temperaturerhöhung .","klimalüge"
"c5.txt",55,55,"Kurt G . Blüchel , Der Klimaschwindel : Erderwärmung , Treibhauseffekt , Klima wandel die Fakten , . Helmut Böttiger , Klimawandel : Gewissheit oder politische Machenschaft ? , . Hartmut Bachmann , Die Lüge der Klimakatastrophe : . . . und wie der Staat uns damit ausbeutet ; manipulierte Angst als Mittel zur Macht , . Harry G .","Olson , Flandbuch der Klimalügen , .","Dr . Ralf D . Tscheuschner , Der CO2KlimaSchwindel , Vortrag bei Youtube , . Prof . Dr .","klimalüge"
"eike_05787.txt",121,121,"Um sehr viel Geld . Mögen sie uns als Klimaleugner bezeichnen . Sie jedenfalls sind Klimabetrüger . Dieses Optimum kann man anders beweisen : -in den zurückgehenden Alpengletschern kommen Baumstämme zum Vorschein . -an Grönlands Küsten kommen Überreste alter WikingerBauernhöfe zu Vorschein . -hier in der Eifel war im Mittelalter der Weinanbau beheimatet . Erst in der kleinen Eiszeit avancierte diese Region zum ‚ Sibirien Preussens ' .","Weinanbau wurde unmöglich wegen häufiger auftretendem Frost . -in China wuchsen bestimmte Früchte auch in nördlichen Provinzen , die nach dem Mittelalter nur noch in südlichen Provinzen gediehen . -etc … Jeder , der die Warmperiode im Mittelalter leugnet , ist ein KLIMALÜGNER .","","klimalügner"
"eike_07456.txt",16,16,"Aber daß ein Künstler wie Franzen apokalyptische GagaEssays schreibt , das ist neu . Interessanterweise hat er sich damit in der Weltuntergangsszene auch nicht besonders beliebt gemacht . Warum , ist klar : Den jetzt schon privilegierten und reichen PanikProfiteuren wie der Vielfliegerin Luisa Neubauer oder der XRAktivistin und FeuerlandTouristin Carola Rackete geht es nur darum , noch mehr Einfluß und Geld anzuhäufen , wofür sie bereit sind , auf jeden gerade fahrenden Zug aufzuspringen . Wenn aber sowieso alles verloren sei , wie Franzen meint , wären all die planwirtschaftlichen UmverteilungsTricks der Ökosozialisten sinnlos . Dann könnte man nicht durch CO2Zertifikate und andere „ Klimaschutz "" -Maßnahmen wie WindradPflasterung Milliarden Euro Steuergeld in die eigene Tasche umleiten und müßte arbeiten gehen oder etwas mit „ Rassismus "" etc . machen , wo aber schon viel Konkurrenz ist .","Daher warf die deutsche KlimalügnerSzene Franzen auch vor , egoistisch und zynisch zu sein .","Im Interview meinte die FFFAktivistin Carla Reemtsma , . . In der Öffentlichkeit ist das vielleicht nicht so präsent , ich finde sein Argument trotzdem gefährlich . … Weil dadurch das Gefühl entsteht , die Anstrengungen , die Klimakrise einzudämmen , seien sinnlos . Das ist ein bisschen wie mit den Debatten rund um die Lockerung der Coronaregeln : Wenn man weit genug ausholt , kann man allen alles erklären . Was sagt Franzen eigentlich im Detail ?","klimalügner"
"eike_00827.txt",83,83,"Erläutern , was nicht vorhergesagt werden kann , was aber die Vorhersage ist ? Ich lasse es mal Hans von Storch erklären , es ist wirklich nicht kompliziert : Dasselbe wird im hier vielzitieren . IPCCBericht gesagt , dasselbe sagt Rahmstorf im Video . Man versteht es halt nicht , wenn man Aussagen aus dem Kontext reißt . Aber können Sie ja wie Sie wollen für sich wahrhaben , Herr Müller .","Es ist schon nervig , wenn die Kommentatoren aus der Klimalügnerszene einfach keine Lust haben , den Artikel ganz zu lesen und die Videos zu gucken .","Ist die Aussage von Ihrem Chef Rahmstorf so peinlich ? Ansonsten : Prognose , lateinisch für Vorhersage Herr Göhring , ich schlage vor , wir unterhalten uns nicht auf diesem Niveau , sondern vernünftig wie zwei erwachsene Menschen . Natürlich ist Herr Rahmstorf nicht mein Chef und warum sollte eine trivial richtige Aussage eines Wissenschaftlers mir peinlich sein ? Ich bezweifle nur , dass ihre Leser nach ihrem Artikel verstanden haben , warum die Aussage trivial richtig ist und warum mit Klimamodellen natürlich Vorhersagen machen kann . Ein Video zu produzieren und zu verlinken , wo ein Satz aus dem Interview ( oder analog 12 Sätze aus dem TAR ) herausgerissen und ihres Kontextes beraubt werden , kann kein Verständnis fördern , das kann nur Verwirrung stiften .","klimalügner"
"eike_00827.txt",105,105,"Hier holt man sich nur die Bestätigung für die eigene , vorgefertigte Meinung . Ich wundere mich , warum ich überhaupt hier veröffentlicht wurde . Normalerweise werden meine Beträge kommentarlos nicht veröffentlicht . MfG Hans Franz Äh ? Hören Sie schlecht ?","Rahmstorf ( und viele andere Klimalügner * innen ) geben offen zu , daß nur „ Szenarien "" möglich sind , aber keine langfristigen / relevanten Prognosen . nein , ich höre ganz gut .","O.k . , ich sehe , es ist doch nicht so einfach zu begreifen , wie ich anfangs dachte . Ja , man kann keine Vorhersage des zukünftigen Temperaturverlaufes machen , wie wir es z.B . von Wetterberichten gewohnt sind . Das hat zwei Gründe : - Niemand weiß , wie sich die globalen Treibhausgasemissionen entwickeln werden , man muss also verschiedene Szenarien zugrunde legen . - Man kann Wetter ( wie z.B . El NinoPhänomene ) nicht vorhersagen , schon deshalb kann ein einziger Lauf eines Klimamodells keine Vorhersage sein . Jeder Lauf eines Modells ist also keine Prognose des künftigen Temperaturverlaufs , sondern beschreibt nur eine MÖGLICHE Entwicklung des Temperaturverlaufs .","klimalügner"
"eike_00827.txt",126,126,"Ein Computerprogramm kann nur dann einigermaßen nah Naturprozesse abbilden , besser nachahmen , wenn durchgehend simulierte Werte mit echt gemessenen abgeglichen werden und dabei die Prozeduren immer wieder an die Wirklichkeit angenähert werden . Ohne solch einen Abgleich ist der Aussagewert der Simulation exakt gleich Null . Am besten verständlich bei der Wettersimulation , trotz bekannten Zusammenhänge die heutige Wetterprognose für Weihnachten witzlos , die Prognose für morgen dagegen enthält um die % Wahrheit , weil die einst simulierten Werte immer mehr durch echt gemessenen ersetzt wurden . Eine Klimaprognose lässt sich nicht mit der Wirklichkeit anpassen , also ist diese per se Müll . Ich erneure mein Angebot , bei genügend Geld und Zeit eine Simulationsentwicklung zu organisieren , bei der die Temperatur zu bei plus / minus Grad im Vergleich zu heute auf Wunsch im Voraus festgelegt wird .","Ich habe selbst zwar keine Ahnung von Entwicklung , weiß aber wie Kundenwünsche in komplexen Code unterzubringen sind , man benötigt nur gute Entwickler … Ja , so definiert man sich seine Begriffe zurecht ; Orwell hat das präzise vorhergesagt ( ER konnte das iG zu den Klimalügnern ) .","Aber allein Ihr überheblicher Duktus à la Levermann ( „ Unsinn , nicht begreifen "" ) zeigt schon , wie unsicher Sie sind . Zur Sache : Die theoretischen Modelle ausm Rechner produzieren Szenarien und nichts , was per def als Vorhersage durchgehen könnte . Und selbst diese Szenarien werden noch „ angepaßt "" , wie die beiden ClimategateSkandale zeigten . Nebenbei : Wie ist der Bindungswinkel von CO2 ? Jetzt aber nicht gugeln .","klimalügner"
"eike_04310.txt",1901,1901,"Warum wird die grandiose Kulturleistung / Wissenschaftsleistung „ Nutzung der Kernenergie "" ständig mit den Profitinteressen der Industrie gleichgesetzt und „ verdammt "" ? Ich denke , auch die Industrie , die jetzt die renerativen Ebergien zu nutzen gedenkt , ist ähnlich Profit orientiert und glaubt einen lästigen Konkurrenten „ los zu sen "" . Ich betone : Auch die Nutzung der renerativen Energien ist ein grandiose Wissenschaftsleistung und wird , wenn das Speicherproblem gelöst ist , sich als segensreich herausstellen . Aber , bitte , wir sind noch nicht so weit und die Erde ist voller Probleme , für deren Lösung Mittel gebraucht werden . Eine Energiewende aus politischen Gründen mit fadenscheinigen Argumenten und nicht durchdachten Lösungen kurzfristig erzwingen zu wollen , das sollte die Ethikkommission als „ des Teufels "" erkannt haben .","Klimalügner können Sie nicht überzeugen , dass wissen Sie sicherlich auch , also lohnt es sich generell nur mit Klimalügnern zu diskutieren , um in dieser Form dem breiten Publikum etwas klar zu machen .","Nun , ich habe diesen Artikel in etwa Minuten überflogen , wie es auch normale Leser meistens tun , und mir ist folgendes aufgefallen . Sie bezweifeln den „ Treibhauseffekt "" , akzeptieren aber „ Klimasensitevität "" des CO2 in Höhe von C . Für mich als Leser sieht es nach einem Widerspruch aus . Weiter , sie argumentieren mit „ Globaltemperatur "" gegen den Klimawahnsinn , verlinken gleichzeitig Ihren Artikel , wo Sie diese „ Globaltemperatur "" fertig machen . Schon wider eine widersprüchliche Vorgehensweise .","klimalügner"
"eike_06566.txt",107,107,"Und zwar baldmöglichst . Im nächsten Beitrag der Reihe befasse ich mich mit dem „ Umweltaspekt der Energiewende "" . Der Beitrag erschien zuerst bei Achgut hier Erstens handelt es sich um banden- und gewerbsmäßigen Betrug in einem besonders schweren Fall . Zweitens sehe ich darin einen groben Unfug , der geeignet ist , das Renommee der Wissenschaft nachhaltig zu beschädigen . Und last , but not least , drittens liegt meiner ganz unmaßgeblichen Ansicht nach auch eine immense Gefährdung des öffentlichen Friedens durch verantwortungslose Panikmache und Aufhetzung der jungen Generation gegen die Älteren vor .","( Juristen unter den EIKELesern sind herzlich eingeladen , diese Anklage gegen die „ KlimaMafia "" mit den entsprechenden Vorschriften des Strafrechts zu unterlegen !",") Womöglich wird es gegen die Klimagangster eines Tages sogar eine ganz offizielle Anklage geben , wenn sie die Welt oder zumindest einen maßgebenden Teil derselben in den Abgrund gestürzt und zahllose Menschen zu Opfern ihrer letztlich genozidalen Politik gemacht haben . Für mich ist der heutzutage offiziell proklamierte Blödsinn vom „ Klimakiller Kohlendioxid "" jedenfalls nicht weniger irre als der Hexenwahn früherer Jahrhunderte oder der RassenIrrsinn der Nazis ! Ihnen muß eine Phychose mit akuter Eigen- sowie Fremdgefährdung gutachterlich nachgewiesen werden . Dann können Vormundschaftsgerichte zur Tat schreiten was bis zur lebenslangen Sicherheitsverwahrung führen kann . Mit freundlichem Gruß !","klimamafia"
"eike_05858.txt",406,406,"Zitat : „ [ … ] dando el soporte financiero necesario que garantice la viabilidad de la empresa de renovables . "" „ [ … ] die notwendige finanzielle Unterstützung gebend um die Lebensfähigkeit des Unternehmens im Bereich der ‚ Erneuerbaren Energien ' zu garantieren "" ( sinngem . Übers . ) a . Es wäre interessant genauer zu erfahren , welches Projekt diese an den Rand des Abgrunds brachte . Wissen Sie da konkretes , bitte ? b .","Diese spanische Regierung ist nicht sehr reformfähig , tut alles , was die diktatorische UN will , die Klimamafia von Kant sowieso , ist feige , und steht am .","Dezember vor Wahlen , die deren Schicksal wohl besiegeln könnte . Aber , alle sind noch schlimmer . Das steht fest . Nur eine einzige neue Partei ( Cuidadanos oder so ) könnte einen Hoffnungsschimmer verbreiten . Soviel für den interessierten Menschen und Leser . c .","klimamafia"
"eike_02325.txt",76,76,"CO ist notwendig und je mehr um so besser , gäbe es das Klima nicht . Die Technologie entwickelt sich weiter , was den anthropogenen Anteil , die Freisetzung durch den Menschen , immer weiter verringern wird , ganz ohne Politik . Egal , was die Menschen machen ( CO ) , dem Klima ist es egal . Und was ist mit den ganzen Berechnungen und Simulationen ? Ganz einfach - ab in den Mülleimer .","Eine Messtation an einem Vulkan zu errichten impliziert doch vorsätzlichen Betrug , speziell wenn die Daten der Welt als seriös von der Klimamafia um Thunzwerg und Co . hinsichtlich globaler Erwärmung verkauft werden .","Tja , was war zuerst da ! Sie haben das richtig erkannt . Offenbar ist die Auffassung recht verbreitet , das von den Ozeanen absorbierte CO2 verbliebe einfach dort . Und in Abhängigkeit der CO2Konzentration in der Atmosphäre würde sich einfach eine entsprechende Konzentration in den Ozeanen einstellen . Diese Vorstellung ist aber grundsätzlich falsch bzw . unzureichend , denn der Wirkungsmechanismus dieser „ Senken "" ist wesentlich komplexer und vor allem viel leistungsfähiger , als durchweg angenommen .","klimamafia"
"eike_00090.txt",58,58,"Mit Rüdiger Hoffmann und seinem Blog „ Klimamanifest von Heiligenroth "" beschäftige ich mich schon länger und einiges von dem stehe ich auch eher kritisch gegenüber ( einige Veröffentlichungen von EIKE übrigens auch ) , aber eines kann ich Ihnen mit Bestimmtheit sagen : „ Der Mann will ernst genommen werden ! "" Ihre Behauptung ist schlichtweg falsch ! Andersherum habe ich hier auf EIKE auch schon viele Ihre Kommentare gelesen . Und ich kannmmich nicht erinnern , wann ich auch nur einen davon ernst genommen habe … sorry , blöder Fehler von mir ! Kommt nicht wieder vor .","MfG Wer Interessiert ist , an einer Klage gegen die Zürcher Klimamafia mit zu machen melde sich bei mir ( Danke an die Redaktion für die allfällige Unterstüzung ) .","In der Schweiz gibt es den Straftatbestand : „ Schreckung der Bevölkerung "" Art . StGb Wer die Bevölkerung durch Androhen oder Vorspiegeln einer Gefahr für Leib , Leben oder Eigentum in Schrecken versetzt , wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft . Erst werde ich einen Backround Check der Anmelder machen , damit wir uns keine UBoote in die Gruppe holen . Danke Sehr ! Interessante Geschichte , dieser , ich brauche aber wohl nicht nachfragen , ob die deutsche Gesetzeslage eine wohltuende Entsprechung aufweist ? ! ?","klimamafia"
"eike_05437.txt",64,64,"Ach so ! ! ! „ Affen wählen nicht die dümmsten ihrer Gruppe zu ihren Anführen "" Im Hintergrund stehen bei den Menschen allerdings die skrupellosesten Verbrecher und pimpen die besonders Irren unter den Anführern … … Wie Einstein mal in etwa sagte : „ Die Dummheit und das Universum sind unendlich . Wobei ich mir beim Universum nicht sicher bin "" Mit freundlichen Grüßen ! Christian Möser Zimmerer Fuer eine Britische Staatsbuergerschaft ist es wohl aber schon zu spaet . Aber einen Asylantrag kann man ja vielleicht stellen !","Und weil dieser mehr als durchsichtige Alarmismus sich , ähnlich wie Greta , allmählich totläuft , ist es jetzt an der Zeit für die KlimaMafia , bevor das Ganze kippt , die Ernte einzufahren .","Sie macht sich jetzt an den Umbau der Gesellschaft ( „ soziale Kippintervention "" - der an Dämlichkeit nicht zu überbietende Alarmismus scheint sich zu verselbständigen oder verar … en die uns vielleicht nur ? ) - so sieht heute „ Klimaforschung "" aus . Kommt mir vor , als würde die Polizei der Mafia als engstem , stets hofiertem Vertrauensberater Schlüsselpositionen im Sicherheitsbereich andienen . Einfach grandios und danke Frau Merkel ! Ihnen haben wir dieses Absurdistan pur zu verdanken !","klimamafia"
"eike_05437.txt",72,72,"Kommt mir vor , als würde die Polizei der Mafia als engstem , stets hofiertem Vertrauensberater Schlüsselpositionen im Sicherheitsbereich andienen . Einfach grandios und danke Frau Merkel ! Ihnen haben wir dieses Absurdistan pur zu verdanken ! Was führen Sie nur im Schilde ? ? Endlich am Ziel : DDR ?","Und man bedenke : Eine Entwarnung ist bei dieser auf Alarmismus gebürsteten KlimaMafia nie und nimmer in Sicht .","Einmal am Ziel werden wir die voraussichtlich nie wieder los . Denn nichts ist einfacher , als sich immer neue „ KlimaKatastrophen "" auszudenken ! Sie haben es ( und uns ) offenbar auf Dauer geschafft ! Die Rechnung mit dem „ Notstand "" ist anscheinend wieder einmal aufgegangen . Zur psychologischen Vorbereitung wurde bereits vielfach der „ Klimanotstand "" geprobt .","klimamafia"
"eike_07581.txt",2,2,"Der ein oder andere wird es mitbekommen haben : Wikipedia , dieses Mal en.wikipedia hat die Liste der Wissenschaftler , die dem "" wissenschaflichen Konsens über globale Erwärmung "" ( List of scientists who disagree with the Scientific consensus on global warming ) widersprechen , gelöscht .","Die KlimaMafia macht nicht einmal mehr den Versuch , die Zensur , das Umschreiben der Geschichte und das Fälschen von Daten zu kaschieren .","Es wird alles ganz offen betrieben . Das ist eine normale Entwicklung , denn Mitglieder von Kulten verlieren immer mehr Beziehung zur Realität , werden ihrer Sache , weil niemand widerspricht , immer sicherer und halten sich für unangreifbar . Douglas Pratt hat dieses Stadium als den Übergang vom passiven zum aktiven Fundamentalismus ( und Terrorismus ) beschrieben . Die schon zuvor vorhandene Unfähigkeit , von der eigenen Ansicht abweichende Meinungen auch nur zu akzeptieren , bricht sich nun als offen aggressives Verhalten Bahn , an dessen Endpunkt , je nach dem Widerstand , der für Fanatiker dieser Art natürlich vollkommen unerwartet kommt , oftmals Terrorismus steht . Zur Durchsetzung des eigenen Glaubens gegen rationale , kritische Zweifler ist jedes Mittel recht .","klimamafia"
